States/UTs,District,Year,Crime,Rate
Tamil Nadu,Ramanathapuram,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Railway Chennai,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Railway Trichy,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Salem,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Salem,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Sivaganga,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thanjavur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Theni,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thirunelveli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thirunelveli City,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thiruvallur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Tiruvannamalai,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thiruvarur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Thoothukkudi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Tiruppur,2014,Possession of forged or counterfeiting currency/Bank notes,2
Tamil Nadu,Tiruppur,2014,Possession of forged or counterfeiting currency/Bank notes,2
Tamil Nadu,Trichy,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Trichy City,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Vellore,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Viluppuram,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Virudunagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Cyber Cell,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tamil Nadu,Other Units,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Adilabad,2014,Possession of forged or counterfeiting currency/Bank notes,2
Telangana,Hyberabad,2014,Possession of forged or counterfeiting currency/Bank notes,3
Telangana,Hyberabad,2014,Possession of forged or counterfeiting currency/Bank notes,5
Telangana,Karimnagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Khammam,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Mahbubnagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Medak,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Nalgonda,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Nizamabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Ranga Reddy,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Secunderabad Railway,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Warangal,2014,Possession of forged or counterfeiting currency/Bank notes,0
Telangana,Warangal,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,Dhalai,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,Gomati,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,Khowai,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,North Tripura,2014,Possession of forged or counterfeiting currency/Bank notes,3
Tripura,Sipahijala,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,South Tripura,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,Unokoti,2014,Possession of forged or counterfeiting currency/Bank notes,0
Tripura,West Tripura,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Agra,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Aligarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Allahabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Ambedkar Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Amethi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Amroha,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Auraiya,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Azamgarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Budaun,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Baghpat,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Bahraich,2014,Possession of forged or counterfeiting currency/Bank notes,1
Uttar Pradesh,Ballia,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Balrampur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Banda,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Barabanki,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Bareilly,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Basti,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Bijnor,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Bulandshahr,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Chandauli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Chitrakoot,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Deoria,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Etah,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Etawah,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Faizabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Fatehgarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Fatehpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Firozabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Gautam Buddha Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Ghaziabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Ghazipur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Gonda,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Gorakhpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Hamirpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Hapur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Hardoi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Hathras,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Jalaun,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Jaunpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Jhansi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kannauj,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kanpur Dehat,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kanpur Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kasganj,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kaushambi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Khiri,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Kushinagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Lalitpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Lucknow,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Maharajganj,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Mahoba,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Mainpuri,2014,Possession of forged or counterfeiting currency/Bank notes,2
Uttar Pradesh,Mathura,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Mau,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Meerut,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Mirzapur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Moradabad,2014,Possession of forged or counterfeiting currency/Bank notes,1
Uttar Pradesh,Muzaffarnagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Pilibhit,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Pratapgarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Rae Bareli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Rampur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Saharanpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Sambhal,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Sant Kabir Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Shahjahanpur,2014,Possession of forged or counterfeiting currency/Bank notes,2
Uttar Pradesh,Shamli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Shravasti,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Siddharth Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,2
Uttar Pradesh,Sitapur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Sonbhadra,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Sant Ravi Das Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Sultanpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Unnao,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttar Pradesh,Varanasi,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Almora,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Bageshwar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Chamoli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Champawat,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Dehradun,2014,Possession of forged or counterfeiting currency/Bank notes,5
Uttarakhand,Hardwar,2014,Possession of forged or counterfeiting currency/Bank notes,2
Uttarakhand,Nainital,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Garhwal,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Pithoragarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Rudraprayag,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Tehri Garhwal,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Udham Singh Nagar,2014,Possession of forged or counterfeiting currency/Bank notes,0
Uttarakhand,Uttarkashi,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,North 24 Parganas,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,South 24 Parganas,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Alipurduar,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Asansol-Durgapur PC,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Bankura,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Barrackpur PC,2014,Possession of forged or counterfeiting currency/Bank notes,16
West Bengal,Bidhannagar PC,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Birbhum,2014,Possession of forged or counterfeiting currency/Bank notes,4
West Bengal,Barddhaman,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Coochbehar,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Dakshin Dinajpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Darjiling,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Hugli,2014,Possession of forged or counterfeiting currency/Bank notes,17
West Bengal,Howrah G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Haora,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Haora,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Jalpaiguri,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Jhargram Police District,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Kharagpur G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Kolkata,2014,Possession of forged or counterfeiting currency/Bank notes,2
West Bengal,Maldah,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Murshidabad,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Nadia,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Paschim Medinipur,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Purab Medinipur,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Puruliya,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Sealdah G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Siliguri G. R. P.,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Siliguri PC,2014,Possession of forged or counterfeiting currency/Bank notes,0
West Bengal,Uttar Dinajpur,2014,Possession of forged or counterfeiting currency/Bank notes,0
Andaman and Nicobar,South Andaman,2014,Possession of forged or counterfeiting currency/Bank notes,0
Andaman and Nicobar,North and Middle Andaman,2014,Possession of forged or counterfeiting currency/Bank notes,0
Andaman and Nicobar,Nicobar Islands,2014,Possession of forged or counterfeiting currency/Bank notes,0
Chandigarh,Chandigarh,2014,Possession of forged or counterfeiting currency/Bank notes,0
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2014,Possession of forged or counterfeiting currency/Bank notes,0
Daman and Diu,Daman,2014,Possession of forged or counterfeiting currency/Bank notes,0
Daman and Diu,Diu,2014,Possession of forged or counterfeiting currency/Bank notes,0
Delhi UT,Central,2014,Possession of forged or counterfeiting currency/Bank notes,0
Delhi UT,Crime Branch,2014,Possession of forged or counterfeiting currency/Bank notes,4
